page_id,Name,link,ID,Align,Eye,Hair,Sex,GSM,Alive,Appearance,First Appearance_old,YEAR,Citizenship,date,month,year,First Appearance
1579,Kimiyo Hoshi (New Earth),https://dc.fandom.com/wiki/Kimiyo_Hoshi_(New_Earth),Secret Identity,,Black ,Black ,Female ,,Living ,189,"1985, July",1985.0,Japanese,1985-07-01,07,1985,07/1985
1940,Jack Ryder (New Earth),https://dc.fandom.com/wiki/Jack_Ryder_(New_Earth),Secret Identity,Good ,Blue ,Black ,Male ,,Living ,188,"1968, April",1968.0,American,1968-04-01,04,1968,04/1968
1620,Vandar Adg (New Earth),https://dc.fandom.com/wiki/Vandar_Adg_(New_Earth),Public Identity,,Brown ,Black ,Male ,,Living ,188,"1943, December",1943.0,,1943-12-01,12,1943,12/1943
11867,Justin Arthur (New Earth),https://dc.fandom.com/wiki/Justin_Arthur_(New_Earth),Secret Identity,Good ,Blue ,Blond ,Male ,,Living ,184,"1941, September",1941.0,British,1941-09-01,09,1941,09/1941
1434,Max Mercury (New Earth),https://dc.fandom.com/wiki/Max_Mercury_(New_Earth),Secret Identity,Good ,Blue ,Grey ,Male ,,Living ,183,"1940, November",1940.0,American,1940-11-01,11,1940,11/1940
16667,Abigail Arcane (New Earth),https://dc.fandom.com/wiki/Abigail_Arcane_(New_Earth),Public Identity,Good ,Blue ,White ,Female ,,Living ,182,"1973, January",1973.0,Romanian · American,1973-01-01,01,1973,01/1973
8235,Thomas Haukins (New Earth),https://dc.fandom.com/wiki/Thomas_Haukins_(New_Earth),Secret Identity,Good ,Blue ,Blond ,Male ,,Deceased ,181,"1947, June",1947.0,American,1947-06-01,06,1947,06/1947
1658,Margaret Sawyer (New Earth),https://dc.fandom.com/wiki/Margaret_Sawyer_(New_Earth),Public Identity,,Blue ,,Female ,Homosexual ,Living ,180,"1987, April",1987.0,American,1987-04-01,04,1987,04/1987
37701,Waylon Jones (New Earth),https://dc.fandom.com/wiki/Waylon_Jones_(New_Earth),Public Identity,Bad ,Red ,,Male ,,Living ,180,"1983, March",1983.0,American,1983-03-01,03,1983,03/1983
12408,Travis Morgan (New Earth),https://dc.fandom.com/wiki/Travis_Morgan_(New_Earth),Public Identity,Good ,Blue ,White ,Male ,,Deceased ,180,"1975, November",1975.0,American · Skartarian,1975-11-01,11,1975,11/1975
1518,Gorilla Grodd (New Earth),https://dc.fandom.com/wiki/Gorilla_Grodd_(New_Earth),Public Identity,Bad ,Grey ,Black ,Male ,,Living ,179,"1959, May",1959.0,Gorilla City Citizen,1959-05-01,05,1959,05/1959
4778,Talia al Ghul (New Earth),https://dc.fandom.com/wiki/Talia_al_Ghul_(New_Earth),Secret Identity,Bad ,Brown ,Brown ,Female ,,Deceased ,177,"1971, May",1971.0,,1971-05-01,05,1971,05/1971
1829,Adam Strange (New Earth),https://dc.fandom.com/wiki/Adam_Strange_(New_Earth),Public Identity,,Blue ,Blond ,Male ,,Living ,177,"1958, December",1958.0,American,1958-12-01,12,1958,12/1958
11870,Patrick Dugan (New Earth),https://dc.fandom.com/wiki/Patrick_Dugan_(New_Earth),Secret Identity,Good ,Blue ,Red ,Male ,,Living ,177,"1941, October",1941.0,American,1941-10-01,10,1941,10/1941
1909,Daniel Cassidy (New Earth),https://dc.fandom.com/wiki/Daniel_Cassidy_(New_Earth),Secret Identity,Good ,Yellow ,,Male ,,Living ,176,"1984, June",1984.0,American,1984-06-01,06,1984,06/1984
327940,James Harper Clone (New Earth),https://dc.fandom.com/wiki/James_Harper_Clone_(New_Earth),Public Identity,Good ,Blue ,Brown ,Male ,,Living ,176,"1971, January",1971.0,,1971-01-01,01,1971,01/1971
2736,Thomas Kalmaku (New Earth),https://dc.fandom.com/wiki/Thomas_Kalmaku_(New_Earth),Public Identity,Good ,Brown ,Black ,Male ,,Living ,176,"1960, October",1960.0,American,1960-10-01,10,1960,10/1960
13102,Gabrielle Doe (New Earth),https://dc.fandom.com/wiki/Gabrielle_Doe_(New_Earth),Secret Identity,Good ,Blue ,Blond ,Female ,,Living ,175,"1983, July",1983.0,American,1983-07-01,07,1983,07/1983
2606,Henry Hall (New Earth),https://dc.fandom.com/wiki/Henry_Hall_(New_Earth),Secret Identity,Good ,Red ,Brown ,Male ,,Living ,175,"1968, June",1968.0,American,1968-06-01,06,1968,06/1968
1717,Connor Hawke (New Earth),https://dc.fandom.com/wiki/Connor_Hawke_(New_Earth),Secret Identity,Good ,Green ,Blond ,Male ,,Living ,174,"1994, October",1994.0,American,1994-10-01,10,1994,10/1994
3628,Linda Park (New Earth),https://dc.fandom.com/wiki/Linda_Park_(New_Earth),Public Identity,,Brown ,Black ,Female ,,Living ,174,"1989, July",1989.0,American,1989-07-01,07,1989,07/1989
1583,Cyrus Gold (New Earth),https://dc.fandom.com/wiki/Cyrus_Gold_(New_Earth),Secret Identity,Bad ,Black ,White ,Male ,,Deceased ,174,"1944, October",1944.0,American,1944-10-01,10,1944,10/1944
1461,Edward Nashton (New Earth),https://dc.fandom.com/wiki/Edward_Nashton_(New_Earth),Public Identity,Neutral ,Blue ,Black ,Male ,,Living ,173,"1988, January",1988.0,American,1988-01-01,01,1988,01/1988
144959,Arisia Rrab (New Earth),https://dc.fandom.com/wiki/Arisia_Rrab_(New_Earth),Public Identity,Good ,Yellow ,Blond ,Female ,,Living ,173,"1981, May",1981.0,,1981-05-01,05,1981,05/1981
11604,Robert Crane (New Earth),https://dc.fandom.com/wiki/Robert_Crane_(New_Earth),Secret Identity,Good ,Red ,,Male ,,Living ,171,"1942, April",1942.0,American,1942-04-01,04,1942,04/1942
3622,Joan Williams (New Earth),https://dc.fandom.com/wiki/Joan_Williams_(New_Earth),Public Identity,,Blue ,Grey ,Female ,,Living ,171,"1940, January",1940.0,American,1940-01-01,01,1940,01/1940
4895,William Magnus (New Earth),https://dc.fandom.com/wiki/William_Magnus_(New_Earth),Public Identity,Good ,Blue ,Brown ,Male ,,Living ,170,"1962, April",1962.0,American,1962-04-01,04,1962,04/1962
1566,Mary Batson (New Earth),https://dc.fandom.com/wiki/Mary_Batson_(New_Earth),Secret Identity,Good ,Blue ,Brown ,Female ,,Living ,168,"1995, April",1995.0,American,1995-04-01,04,1995,04/1995
1482,Jean Loring (New Earth),https://dc.fandom.com/wiki/Jean_Loring_(New_Earth),Public Identity,Bad ,Green ,Black ,Female ,,Deceased ,168,"1961, October",1961.0,American,1961-10-01,10,1961,10/1961
7585,Oberon (New Earth),https://dc.fandom.com/wiki/Oberon_(New_Earth),Public Identity,,Blue ,White ,Male ,,Living ,167,"1971, April",1971.0,American,1971-04-01,04,1971,04/1971
2612,Grant Emerson (New Earth),https://dc.fandom.com/wiki/Grant_Emerson_(New_Earth),Public Identity,Good ,Blue ,Black ,Male ,,Deceased ,166,"1994, April",1994.0,American,1994-04-01,04,1994,04/1994
3473,Rita Farr (New Earth),https://dc.fandom.com/wiki/Rita_Farr_(New_Earth),Secret Identity,Good ,Brown ,Brown ,Female ,,Living ,166,"1963, June",1963.0,American,1963-06-01,06,1963,06/1963
3719,Jason Rusch (New Earth),https://dc.fandom.com/wiki/Jason_Rusch_(New_Earth),Secret Identity,Good ,Brown ,Black ,Male ,,Living ,165,"2004, July",2004.0,American,2004-07-01,07,2004,07/2004
1679,Hector Hall (New Earth),https://dc.fandom.com/wiki/Hector_Hall_(New_Earth),Secret Identity,Good ,Blue ,White ,Male ,,Deceased ,165,"1983, September",1983.0,American,1983-09-01,09,1983,09/1983
10969,Mercury (New Earth),https://dc.fandom.com/wiki/Mercury_(New_Earth),Secret Identity,Good ,Photocellular ,,Male ,,Living ,165,"1962, April",1962.0,American,1962-04-01,04,1962,04/1962
4637,Jaime R (New Earth),https://dc.fandom.com/wiki/Jaime_R_(New_Earth),Secret Identity,Good ,Brown ,Black ,Male ,,Living ,164,"2006, February",2006.0,,2006-02-01,02,2006,02/2006
9652,Platinum (New Earth),https://dc.fandom.com/wiki/Platinum_(New_Earth),Secret Identity,Good ,Photocellular ,,Female ,,Living ,164,"1962, April",1962.0,American,1962-04-01,04,1962,04/1962
11609,Andre Chavard (New Earth),https://dc.fandom.com/wiki/Andre_Chavard_(New_Earth),Public Identity,Good ,,Brown ,Male ,,Living ,164,"1942, June",1942.0,French,1942-06-01,06,1942,06/1942
11871,Daniel Leong (New Earth),https://dc.fandom.com/wiki/Daniel_Leong_(New_Earth),Secret Identity,Good ,Black ,Black ,Male ,,Deceased ,164,"1942, February",1942.0,Chinese,1942-02-01,02,1942,02/1942
13463,Vril Dox II (New Earth),https://dc.fandom.com/wiki/Vril_Dox_II_(New_Earth),Public Identity,Good ,Green ,Blond ,Male ,,Living ,163,"1964, February",1964.0,,1964-02-01,02,1964,02/1964
12225,"Roy Raymond, Sr. (New Earth)","https://dc.fandom.com/wiki/Roy_Raymond,_Sr._(New_Earth)",Public Identity,Good ,Blue ,Brown ,Male ,,Living ,163,"1949, November",1949.0,American,1949-11-01,11,1949,11/1949
1798,Uncle Sam (New Earth),https://dc.fandom.com/wiki/Uncle_Sam_(New_Earth),Secret Identity,,Blue ,White ,Male ,,Living ,162,"1940, July",1940.0,American,1940-07-01,07,1940,07/1940
1858,Metron (New Earth),https://dc.fandom.com/wiki/Metron_(New_Earth),Secret Identity,Neutral ,Blue ,Black ,Male ,,Deceased ,161,"1971, March",1971.0,Genesisian,1971-03-01,03,1971,03/1971
9655,Iron (New Earth),https://dc.fandom.com/wiki/Iron_(New_Earth),Secret Identity,Good ,Photocellular ,,Male ,,Living ,161,"1962, April",1962.0,American,1962-04-01,04,1962,04/1962
9656,Lead (New Earth),https://dc.fandom.com/wiki/Lead_(New_Earth),Secret Identity,Good ,Photocellular ,,Male ,,Living ,161,"1962, April",1962.0,American,1962-04-01,04,1962,04/1962
1709,Lucas Carr (New Earth),https://dc.fandom.com/wiki/Lucas_Carr_(New_Earth),Public Identity,,Blue ,Brown ,Male ,,Living ,161,"1960, March",1960.0,American,1960-03-01,03,1960,03/1960
1597,Hartley Rathaway (New Earth),https://dc.fandom.com/wiki/Hartley_Rathaway_(New_Earth),Secret Identity,Good ,Blue ,Red ,Male ,Homosexual ,Living ,160,"1959, May",1959.0,American,1959-05-01,05,1959,05/1959
1450,Lana Lang (New Earth),https://dc.fandom.com/wiki/Lana_Lang_(New_Earth),Public Identity,Good ,Green ,Red ,Female ,,Living ,159,"1986, October",1986.0,American,1986-10-01,10,1986,10/1986
4430,Rose Wilson (New Earth),https://dc.fandom.com/wiki/Rose_Wilson_(New_Earth),Secret Identity,Good ,Blue ,White ,Female ,,Living ,158,"1992, October",1992.0,American,1992-10-01,10,1992,10/1992
2755,DeSaad (New Earth),https://dc.fandom.com/wiki/DeSaad_(New_Earth),Public Identity,Bad ,Black ,Black ,Male ,,Living ,158,"1971, May",1971.0,Apokoliptian,1971-05-01,05,1971,05/1971
31787,Charles Taine (Pre-Zero Hour),https://dc.fandom.com/wiki/Charles_Taine_(Pre-Zero_Hour),Secret Identity,Good ,Black ,Black ,Male ,,Living ,158,"1961, May",1961.0,United Planets Citizen,1961-05-01,05,1961,05/1961
1463,Bane (New Earth),https://dc.fandom.com/wiki/Bane_(New_Earth),Secret Identity,Bad ,Brown ,Brown ,Male ,,Living ,157,"1993, January",1993.0,Santa Priscan,1993-01-01,01,1993,01/1993
2766,Salakk (New Earth),https://dc.fandom.com/wiki/Salakk_(New_Earth),Secret Identity,Good ,White ,,Male ,,Living ,155,"1982, February",1982.0,,1982-02-01,02,1982,02/1982
9653,Tin (New Earth),https://dc.fandom.com/wiki/Tin_(New_Earth),Secret Identity,Good ,Photocellular ,,Male ,,Living ,155,"1962, April",1962.0,American,1962-04-01,04,1962,04/1962
17885,Samuel Morgan (New Earth),https://dc.fandom.com/wiki/Samuel_Morgan_(New_Earth),,Good ,,Red ,Male ,,Deceased ,155,"1937, March",1937.0,American,1937-03-01,03,1937,03/1937
8734,Eve Eden (New Earth),https://dc.fandom.com/wiki/Eve_Eden_(New_Earth),Secret Identity,Neutral ,Blue ,Blond ,Female ,,Living ,154,"1966, September",1966.0,American,1966-09-01,09,1966,09/1966
1469,Harleen Quinzel (New Earth),https://dc.fandom.com/wiki/Harleen_Quinzel_(New_Earth),Public Identity,Bad ,Blue ,Blond ,Female ,,Living ,153,"1999, October",1999.0,American,1999-10-01,10,1999,10/1999
1835,Benjamin Turner (New Earth),https://dc.fandom.com/wiki/Benjamin_Turner_(New_Earth),Secret Identity,Neutral ,Brown ,Black ,Male ,,Living ,153,"1975, May",1975.0,American,1975-05-01,05,1975,05/1975
3656,Mark Mardon (New Earth),https://dc.fandom.com/wiki/Mark_Mardon_(New_Earth),Secret Identity,Bad ,Blue ,Black ,Male ,,Living ,152,"1960, January",1960.0,American,1960-01-01,01,1960,01/1960
1558,Teth-Adam (New Earth),https://dc.fandom.com/wiki/Teth-Adam_(New_Earth),Secret Identity,Neutral ,Brown ,Black ,Male ,,Living ,152,"1945, December",1945.0,Egyptian,1945-12-01,12,1945,12/1945
5315,Catherine Grant (New Earth),https://dc.fandom.com/wiki/Catherine_Grant_(New_Earth),Public Identity,Good ,Blue ,Blond ,Female ,,Living ,151,"1987, January",1987.0,American,1987-01-01,01,1987,01/1987
1699,Terrence Sloane (New Earth),https://dc.fandom.com/wiki/Terrence_Sloane_(New_Earth),Secret Identity,Good ,Blue ,Brown ,Male ,,Deceased ,151,"1942, January",1942.0,American,1942-01-01,01,1942,01/1942
51559,Jason Blood (New Earth),https://dc.fandom.com/wiki/Jason_Blood_(New_Earth),Public Identity,Good ,Blue ,Red ,Male ,,Living ,148,"1972, September",1972.0,British,1972-09-01,09,1972,09/1972
9654,Gold (New Earth),https://dc.fandom.com/wiki/Gold_(New_Earth),Secret Identity,Good ,Photocellular ,,Male ,,Living ,147,"1962, April",1962.0,American,1962-04-01,04,1962,04/1962
1708,Victor Fries (New Earth),https://dc.fandom.com/wiki/Victor_Fries_(New_Earth),Secret Identity,Bad ,Blue ,,Male ,,Living ,143,"1959, February",1959.0,American,1959-02-01,02,1959,02/1959
12024,Thomas Wayne (New Earth),https://dc.fandom.com/wiki/Thomas_Wayne_(New_Earth),Public Identity,Good ,Brown ,Brown ,Male ,,Deceased ,142,"1987, February",1987.0,American,1987-02-01,02,1987,02/1987
1840,Arthur Light (New Earth),https://dc.fandom.com/wiki/Arthur_Light_(New_Earth),Public Identity,Bad ,Black ,Black ,Male ,,Deceased ,142,"1962, June",1962.0,American,1962-06-01,06,1962,06/1962
37939,Lester Davis (New Earth),https://dc.fandom.com/wiki/Lester_Davis_(New_Earth),Public Identity,Good ,,Black ,Male ,,Living ,142,"1957, February",1957.0,American,1957-02-01,02,1957,02/1957
1881,Artemis of Bana-Mighdall (New Earth),https://dc.fandom.com/wiki/Artemis_of_Bana-Mighdall_(New_Earth),Public Identity,Good ,Green ,Red ,Female ,,Living ,141,"1994, September",1994.0,Amazon Egyptian,1994-09-01,09,1994,09/1994
16146,Alanna Strange (New Earth),https://dc.fandom.com/wiki/Alanna_Strange_(New_Earth),Public Identity,Good ,Blue ,Black ,Female ,,Living ,141,"1958, December",1958.0,,1958-12-01,12,1958,12/1958
22057,Nuidis Vulko (New Earth),https://dc.fandom.com/wiki/Nuidis_Vulko_(New_Earth),Public Identity,Good ,Blue ,White ,Male ,,Living ,140,"1967, September",1967.0,Atlantean,1967-09-01,09,1967,09/1967
24162,Steven Dayton (New Earth),https://dc.fandom.com/wiki/Steven_Dayton_(New_Earth),Secret Identity,Good ,Blue ,Brown ,Male ,,Living ,140,"1964, November",1964.0,American,1964-11-01,11,1964,11/1964
1800,Lee Travis (New Earth),https://dc.fandom.com/wiki/Lee_Travis_(New_Earth),Secret Identity,Good ,Black ,Black ,Male ,,Deceased ,139,"1938, October",1938.0,American,1938-10-01,10,1938,10/1938
13261,Martin Stein (New Earth),https://dc.fandom.com/wiki/Martin_Stein_(New_Earth),Secret Identity,Good ,Brown ,Grey ,Male ,,Deceased ,138,"1978, March",1978.0,American,1978-03-01,03,1978,03/1978
1853,Solis (New Earth),https://dc.fandom.com/wiki/Solis_(New_Earth),Secret Identity,,Blue ,Strawberry Blond ,Male ,,Living ,138,"1971, March",1971.0,Genesisian,1971-03-01,03,1971,03/1971
42572,Alfred Twidgett (New Earth),https://dc.fandom.com/wiki/Alfred_Twidgett_(New_Earth),Public Identity,,,,Male ,,Living ,137,"1942, June",1942.0,British,1942-06-01,06,1942,06/1942
113540,Tubby Watts (New Earth),https://dc.fandom.com/wiki/Tubby_Watts_(New_Earth),,Good ,,Red ,Male ,,Living ,137,"1941, September",1941.0,American,1941-09-01,09,1941,09/1941
10339,Unknown Soldier I (New Earth),https://dc.fandom.com/wiki/Unknown_Soldier_I_(New_Earth),Secret Identity,Good ,Blue ,Blond ,Male ,,Deceased ,136,"1970, July",1970.0,,1970-07-01,07,1970,07/1970
1945,Giovanni Giuseppe (New Earth),https://dc.fandom.com/wiki/Giovanni_Giuseppe_(New_Earth),Secret Identity,Neutral ,Blue ,Blond ,Male ,,Deceased ,136,"1960, July",1960.0,American,1960-07-01,07,1960,07/1960
1716,Cynthia Reynolds (New Earth),https://dc.fandom.com/wiki/Cynthia_Reynolds_(New_Earth),Secret Identity,Good ,Blue ,Black ,Female ,,Living ,134,"1984, October",1984.0,American,1984-10-01,10,1984,10/1984
1660,Victoria Vale (New Earth),https://dc.fandom.com/wiki/Victoria_Vale_(New_Earth),Public Identity,Good ,Blue ,Red ,Female ,,Living ,134,"1948, October",1948.0,American,1948-10-01,10,1948,10/1948
1467,Lucius Fox (New Earth),https://dc.fandom.com/wiki/Lucius_Fox_(New_Earth),Public Identity,Good ,Brown ,Black ,Male ,,Living ,133,"1979, January",1979.0,American,1979-01-01,01,1979,01/1979
1846,Ganthet (New Earth),https://dc.fandom.com/wiki/Ganthet_(New_Earth),Public Identity,Good ,Green ,White ,Male ,,Living ,132,1992,1992.0,Oan,1992-01-01,01,1992,01/1992
1573,Izaya (New Earth),https://dc.fandom.com/wiki/Izaya_(New_Earth),Public Identity,Good ,Grey ,White ,Male ,,Deceased ,132,"1971, March",1971.0,Genesisian,1971-03-01,03,1971,03/1971
70786,Barbara Ann Minerva (New Earth),https://dc.fandom.com/wiki/Barbara_Ann_Minerva_(New_Earth),Public Identity,,Brown ,,Female ,,Living ,131,"1987, August",1987.0,British,1987-08-01,08,1987,08/1987
1603,Rory Regan (New Earth),https://dc.fandom.com/wiki/Rory_Regan_(New_Earth),Secret Identity,Good ,Blue ,Brown ,Male ,,Living ,131,"1976, September",1976.0,American,1976-09-01,09,1976,09/1976
1789,Eclipso (New Earth),https://dc.fandom.com/wiki/Eclipso_(New_Earth),Secret Identity,Bad ,Red ,Black ,Male ,,Living ,131,"1963, July",1963.0,,1963-07-01,07,1963,07/1963
3610,Mick Rory (New Earth),https://dc.fandom.com/wiki/Mick_Rory_(New_Earth),Public Identity,,Blue ,,Male ,,Living ,131,"1963, November",1963.0,American,1963-11-01,11,1963,11/1963
32739,Kyle Morgan (New Earth),https://dc.fandom.com/wiki/Kyle_Morgan_(New_Earth),Public Identity,Good ,Brown ,Blond ,Male ,,Living ,131,"1957, February",1957.0,American,1957-02-01,02,1957,02/1957
37941,Matthew Ryan (New Earth),https://dc.fandom.com/wiki/Matthew_Ryan_(New_Earth),Public Identity,Good ,Blue ,Red ,Male ,,Living ,131,"1957, February",1957.0,American,1957-02-01,02,1957,02/1957
1830,Dinah Drake (New Earth),https://dc.fandom.com/wiki/Dinah_Drake_(New_Earth),Secret Identity,Good ,Blue ,Black ,Female ,,Deceased ,131,"1947, August",1947.0,American,1947-08-01,08,1947,08/1947
2607,Robert Langstrom (New Earth),https://dc.fandom.com/wiki/Robert_Langstrom_(New_Earth),Secret Identity,Neutral ,Brown ,Brown ,Male ,,Living ,130,"1970, June",1970.0,American,1970-06-01,06,1970,06/1970
6417,Sargent Steel (New Earth),https://dc.fandom.com/wiki/Sargent_Steel_(New_Earth),Public Identity,Good ,Blue ,Brown ,Male ,,Living ,130,"1964, December",1964.0,American,1964-12-01,12,1964,12/1964
6063,Victory (New Earth),https://dc.fandom.com/wiki/Victory_(New_Earth),,Good ,Black ,White ,Male ,,Living ,130,"1941, September",1941.0,,1941-09-01,09,1941,09/1941
3680,Katma Tui (New Earth),https://dc.fandom.com/wiki/Katma_Tui_(New_Earth),Public Identity,Good ,,Black ,Female ,,Deceased ,129,"1964, July",1964.0,,1964-07-01,07,1964,07/1964
37934,Walter Haley (New Earth),https://dc.fandom.com/wiki/Walter_Haley_(New_Earth),Public Identity,Good ,Brown ,Brown ,Male ,,Living ,129,"1957, February",1957.0,American,1957-02-01,02,1957,02/1957
1569,Charles Victor Szasz (New Earth),https://dc.fandom.com/wiki/Charles_Victor_Szasz_(New_Earth),Secret Identity,Good ,Blue ,Strawberry Blond ,Male ,,Deceased ,128,"1967, June",1967.0,American,1967-06-01,06,1967,06/1967
5959,Ares (New Earth),https://dc.fandom.com/wiki/Ares_(New_Earth),Public Identity,Bad ,Red ,Blond ,Male ,,Living ,127,"1987, February",1987.0,,1987-02-01,02,1987,02/1987
69033,Rip Carter (New Earth),https://dc.fandom.com/wiki/Rip_Carter_(New_Earth),Public Identity,Good ,,Black ,Male ,,Living ,127,"1942, June",1942.0,American,1942-06-01,06,1942,06/1942
1843,Eradicator (New Earth),https://dc.fandom.com/wiki/Eradicator_(New_Earth),Public Identity,Good ,Photocellular ,Black ,Male ,,Deceased ,126,"1989, May",1989.0,,1989-05-01,05,1989,05/1989
5302,Emil Hamilton (New Earth),https://dc.fandom.com/wiki/Emil_Hamilton_(New_Earth),Public Identity,Bad ,Hazel ,Grey ,Male ,,Living ,126,"1987, January",1987.0,American,1987-01-01,01,1987,01/1987
4874,Richard Swift (New Earth),https://dc.fandom.com/wiki/Richard_Swift_(New_Earth),Secret Identity,Neutral ,Grey ,Black ,Male ,,Living ,126,"1942, September",1942.0,British,1942-09-01,09,1942,09/1942
22705,Frederick Freeman (New Earth),https://dc.fandom.com/wiki/Frederick_Freeman_(New_Earth),Secret Identity,Good ,Blue ,Black ,Male ,,Living ,125,"1995, May",1995.0,American,1995-05-01,05,1995,05/1995
1904,Katar Hol (New Earth),https://dc.fandom.com/wiki/Katar_Hol_(New_Earth),Secret Identity,Good ,Blue ,Black ,Male ,,Living ,125,"1989, August",1989.0,,1989-08-01,08,1989,08/1989
1702,Richard Occult (New Earth),https://dc.fandom.com/wiki/Richard_Occult_(New_Earth),Secret Identity,,Grey ,Black ,Male ,,Living ,125,"1935, October",1935.0,American,1935-10-01,10,1935,10/1935
